person_id,date,financial_flow
58,2020-07-22,55.0
90,2020-07-22,55.0
197,2020-07-22,55.0
9,2020-07-23,20.0
22,2020-07-23,55.0
230,2020-07-23,55.0
59,2020-07-24,55.0
60,2020-07-24,20.0
164,2020-07-24,55.0
231,2020-07-24,55.0
10,2020-07-25,55.0
41,2020-07-25,20.0
74,2020-07-25,20.0
91,2020-07-25,20.0
111,2020-07-25,20.0
141,2020-07-25,20.0
142,2020-07-25,55.0
232,2020-07-25,55.0
166,2020-07-26,20.0
198,2020-07-26,20.0
214,2020-07-26,20.0
215,2020-07-26,20.0
233,2020-07-26,55.0
24,2020-07-27,20.0
42,2020-07-27,20.0
143,2020-07-27,20.0
144,2020-07-27,20.0
168,2020-07-27,20.0
169,2020-07-27,55.0
25,2020-07-28,20.0
61,2020-07-28,55.0
92,2020-07-28,20.0
93,2020-07-28,20.0
11,2020-07-29,55.0
26,2020-07-29,55.0
77,2020-07-29,55.0
95,2020-07-29,20.0
113,2020-07-29,55.0
145,2020-07-29,55.0
172,2020-07-29,55.0
44,2020-07-30,55.0
62,2020-07-30,55.0
63,2020-07-30,55.0
96,2020-07-30,20.0
173,2020-07-30,20.0
199,2020-07-30,20.0
45,2020-07-31,55.0
127,2020-07-31,20.0
200,2020-07-31,55.0
182,2020-08-01,55.0
234,2020-08-01,55.0
27,2020-08-02,55.0
46,2020-08-02,55.0
78,2020-08-02,20.0
114,2020-08-02,20.0
183,2020-08-02,55.0
217,2020-08-02,20.0
235,2020-08-02,55.0
65,2020-08-03,20.0
66,2020-08-03,55.0
185,2020-08-03,55.0
201,2020-08-03,55.0
147,2020-08-04,20.0
149,2020-08-04,55.0
186,2020-08-04,20.0
48,2020-08-05,20.0
67,2020-08-05,55.0
99,2020-08-05,20.0
101,2020-08-05,55.0
202,2020-08-05,55.0
13,2020-08-06,55.0
79,2020-08-06,55.0
102,2020-08-06,20.0
174,2020-08-06,20.0
218,2020-08-06,55.0
28,2020-08-07,55.0
81,2020-08-07,55.0
131,2020-08-07,20.0
205,2020-08-07,55.0
14,2020-08-08,20.0
50,2020-08-08,20.0
68,2020-08-08,20.0
69,2020-08-08,20.0
115,2020-08-08,55.0
188,2020-08-08,20.0
82,2020-08-09,20.0
151,2020-08-09,20.0
175,2020-08-09,20.0
17,2020-08-10,20.0
18,2020-08-10,55.0
219,2020-08-10,55.0
29,2020-08-11,20.0
152,2020-08-11,20.0
220,2020-08-11,20.0
104,2020-08-12,55.0
117,2020-08-12,55.0
118,2020-08-12,55.0
176,2020-08-12,20.0
54,2020-08-13,55.0
85,2020-08-13,20.0
119,2020-08-13,55.0
120,2020-08-13,20.0
177,2020-08-13,55.0
190,2020-08-13,55.0
207,2020-08-13,55.0
221,2020-08-13,55.0
222,2020-08-13,55.0
107,2020-08-14,55.0
121,2020-08-14,20.0
153,2020-08-14,20.0
178,2020-08-14,20.0
179,2020-08-14,55.0
33,2020-08-15,55.0
55,2020-08-15,20.0
56,2020-08-15,55.0
72,2020-08-15,55.0
191,2020-08-15,20.0
192,2020-08-15,55.0
208,2020-08-15,20.0
224,2020-08-15,55.0
35,2020-08-16,20.0
123,2020-08-16,55.0
154,2020-08-16,20.0
180,2020-08-16,20.0
194,2020-08-16,20.0
20,2020-08-17,20.0
36,2020-08-17,55.0
124,2020-08-17,55.0
136,2020-08-17,20.0
137,2020-08-17,20.0
155,2020-08-17,55.0
156,2020-08-17,20.0
157,2020-08-17,20.0
226,2020-08-17,55.0
5,2020-08-18,20.0
38,2020-08-18,55.0
88,2020-08-18,20.0
108,2020-08-18,20.0
138,2020-08-18,55.0
159,2020-08-18,55.0
227,2020-08-18,55.0
6,2020-08-19,20.0
109,2020-08-19,55.0
210,2020-08-19,55.0
228,2020-08-19,55.0
7,2020-08-20,20.0
21,2020-08-20,55.0
39,2020-08-20,20.0
73,2020-08-20,55.0
89,2020-08-20,55.0
140,2020-08-21,55.0
211,2020-08-21,20.0
58,2020-08-22,55.0
90,2020-08-22,55.0
197,2020-08-22,55.0
9,2020-08-23,20.0
22,2020-08-23,55.0
230,2020-08-23,55.0
59,2020-08-24,55.0
60,2020-08-24,20.0
164,2020-08-24,55.0
231,2020-08-24,55.0
241,2020-08-24,20.0
10,2020-08-25,55.0
41,2020-08-25,20.0
74,2020-08-25,20.0
91,2020-08-25,20.0
111,2020-08-25,20.0
141,2020-08-25,20.0
142,2020-08-25,55.0
232,2020-08-25,55.0
242,2020-08-25,20.0
166,2020-08-26,20.0
198,2020-08-26,20.0
214,2020-08-26,20.0
215,2020-08-26,20.0
233,2020-08-26,55.0
24,2020-08-27,20.0
42,2020-08-27,20.0
143,2020-08-27,20.0
144,2020-08-27,20.0
168,2020-08-27,20.0
169,2020-08-27,55.0
244,2020-08-27,20.0
25,2020-08-28,20.0
61,2020-08-28,55.0
92,2020-08-28,20.0
93,2020-08-28,20.0
11,2020-08-29,55.0
26,2020-08-29,55.0
77,2020-08-29,55.0
95,2020-08-29,20.0
113,2020-08-29,55.0
145,2020-08-29,55.0
172,2020-08-29,55.0
44,2020-08-30,55.0
62,2020-08-30,55.0
63,2020-08-30,55.0
96,2020-08-30,20.0
173,2020-08-30,20.0
199,2020-08-30,20.0
245,2020-08-30,20.0
45,2020-08-31,55.0
127,2020-08-31,20.0
200,2020-08-31,55.0
182,2020-09-01,55.0
234,2020-09-01,55.0
27,2020-09-02,55.0
46,2020-09-02,55.0
78,2020-09-02,20.0
114,2020-09-02,20.0
183,2020-09-02,55.0
217,2020-09-02,20.0
235,2020-09-02,55.0
65,2020-09-03,20.0
66,2020-09-03,55.0
185,2020-09-03,55.0
201,2020-09-03,55.0
147,2020-09-04,20.0
149,2020-09-04,55.0
186,2020-09-04,20.0
247,2020-09-04,55.0
48,2020-09-05,20.0
67,2020-09-05,55.0
99,2020-09-05,20.0
101,2020-09-05,55.0
202,2020-09-05,55.0
13,2020-09-06,55.0
79,2020-09-06,55.0
102,2020-09-06,20.0
174,2020-09-06,20.0
218,2020-09-06,55.0
28,2020-09-07,55.0
81,2020-09-07,55.0
131,2020-09-07,20.0
205,2020-09-07,55.0
14,2020-09-08,20.0
50,2020-09-08,20.0
68,2020-09-08,20.0
69,2020-09-08,20.0
115,2020-09-08,55.0
188,2020-09-08,20.0
82,2020-09-09,20.0
151,2020-09-09,20.0
175,2020-09-09,20.0
17,2020-09-10,20.0
18,2020-09-10,55.0
219,2020-09-10,55.0
249,2020-09-10,55.0
29,2020-09-11,20.0
152,2020-09-11,20.0
220,2020-09-11,20.0
104,2020-09-12,55.0
117,2020-09-12,55.0
118,2020-09-12,55.0
176,2020-09-12,20.0
54,2020-09-13,55.0
85,2020-09-13,20.0
119,2020-09-13,55.0
120,2020-09-13,20.0
177,2020-09-13,55.0
190,2020-09-13,55.0
207,2020-09-13,55.0
221,2020-09-13,55.0
222,2020-09-13,55.0
251,2020-09-13,20.0
107,2020-09-14,55.0
121,2020-09-14,20.0
153,2020-09-14,20.0
178,2020-09-14,20.0
179,2020-09-14,55.0
252,2020-09-14,20.0
33,2020-09-15,55.0
55,2020-09-15,20.0
56,2020-09-15,55.0
72,2020-09-15,55.0
191,2020-09-15,20.0
192,2020-09-15,55.0
208,2020-09-15,20.0
224,2020-09-15,55.0
35,2020-09-16,20.0
123,2020-09-16,55.0
154,2020-09-16,20.0
180,2020-09-16,20.0
194,2020-09-16,20.0
20,2020-09-17,20.0
36,2020-09-17,55.0
124,2020-09-17,55.0
136,2020-09-17,20.0
137,2020-09-17,20.0
155,2020-09-17,55.0
156,2020-09-17,20.0
157,2020-09-17,20.0
226,2020-09-17,55.0
5,2020-09-18,20.0
38,2020-09-18,55.0
88,2020-09-18,20.0
108,2020-09-18,20.0
138,2020-09-18,55.0
159,2020-09-18,55.0
227,2020-09-18,55.0
6,2020-09-19,20.0
109,2020-09-19,55.0
210,2020-09-19,55.0
228,2020-09-19,55.0
7,2020-09-20,20.0
21,2020-09-20,55.0
39,2020-09-20,20.0
73,2020-09-20,55.0
89,2020-09-20,55.0
140,2020-09-21,55.0
211,2020-09-21,20.0
254,2020-09-21,20.0
58,2020-09-22,55.0
90,2020-09-22,55.0
197,2020-09-22,55.0
9,2020-09-23,20.0
22,2020-09-23,55.0
230,2020-09-23,55.0
59,2020-09-24,55.0
60,2020-09-24,20.0
164,2020-09-24,55.0
231,2020-09-24,55.0
241,2020-09-24,20.0
10,2020-09-25,55.0
41,2020-09-25,20.0
74,2020-09-25,20.0
91,2020-09-25,20.0
111,2020-09-25,20.0
141,2020-09-25,20.0
142,2020-09-25,55.0
232,2020-09-25,55.0
242,2020-09-25,20.0
166,2020-09-26,20.0
198,2020-09-26,20.0
214,2020-09-26,20.0
215,2020-09-26,20.0
233,2020-09-26,55.0
256,2020-09-26,55.0
257,2020-09-26,55.0
24,2020-09-27,20.0
42,2020-09-27,20.0
143,2020-09-27,20.0
144,2020-09-27,20.0
168,2020-09-27,20.0
169,2020-09-27,55.0
244,2020-09-27,20.0
258,2020-09-27,55.0
259,2020-09-27,55.0
25,2020-09-28,20.0
61,2020-09-28,55.0
92,2020-09-28,20.0
93,2020-09-28,20.0
11,2020-09-29,55.0
26,2020-09-29,55.0
77,2020-09-29,55.0
95,2020-09-29,20.0
113,2020-09-29,55.0
145,2020-09-29,55.0
172,2020-09-29,55.0
44,2020-09-30,55.0
45,2020-09-30,55.0
62,2020-09-30,55.0
63,2020-09-30,55.0
96,2020-09-30,20.0
127,2020-09-30,20.0
173,2020-09-30,20.0
199,2020-09-30,20.0
200,2020-09-30,55.0
245,2020-09-30,20.0
182,2020-10-01,55.0
234,2020-10-01,55.0
27,2020-10-02,55.0
46,2020-10-02,55.0
78,2020-10-02,20.0
114,2020-10-02,20.0
183,2020-10-02,55.0
217,2020-10-02,20.0
235,2020-10-02,55.0
260,2020-10-02,55.0
65,2020-10-03,20.0
66,2020-10-03,55.0
185,2020-10-03,55.0
201,2020-10-03,55.0
147,2020-10-04,20.0
149,2020-10-04,55.0
186,2020-10-04,20.0
247,2020-10-04,55.0
48,2020-10-05,20.0
67,2020-10-05,55.0
99,2020-10-05,20.0
101,2020-10-05,55.0
202,2020-10-05,55.0
263,2020-10-05,20.0
13,2020-10-06,55.0
79,2020-10-06,55.0
102,2020-10-06,20.0
174,2020-10-06,20.0
218,2020-10-06,55.0
264,2020-10-06,20.0
28,2020-10-07,55.0
131,2020-10-07,20.0
205,2020-10-07,55.0
14,2020-10-08,20.0
50,2020-10-08,20.0
68,2020-10-08,20.0
69,2020-10-08,20.0
115,2020-10-08,55.0
188,2020-10-08,20.0
265,2020-10-08,20.0
82,2020-10-09,20.0
151,2020-10-09,20.0
175,2020-10-09,20.0
17,2020-10-10,20.0
18,2020-10-10,55.0
219,2020-10-10,55.0
249,2020-10-10,55.0
29,2020-10-11,20.0
152,2020-10-11,20.0
220,2020-10-11,20.0
104,2020-10-12,55.0
117,2020-10-12,55.0
118,2020-10-12,55.0
176,2020-10-12,20.0
54,2020-10-13,55.0
85,2020-10-13,20.0
119,2020-10-13,55.0
120,2020-10-13,20.0
177,2020-10-13,55.0
190,2020-10-13,55.0
207,2020-10-13,55.0
221,2020-10-13,55.0
222,2020-10-13,55.0
251,2020-10-13,20.0
107,2020-10-14,55.0
121,2020-10-14,20.0
153,2020-10-14,20.0
178,2020-10-14,20.0
179,2020-10-14,55.0
252,2020-10-14,20.0
33,2020-10-15,55.0
55,2020-10-15,20.0
56,2020-10-15,55.0
72,2020-10-15,55.0
191,2020-10-15,20.0
192,2020-10-15,55.0
208,2020-10-15,20.0
224,2020-10-15,55.0
267,2020-10-15,55.0
35,2020-10-16,20.0
123,2020-10-16,55.0
154,2020-10-16,20.0
180,2020-10-16,20.0
194,2020-10-16,20.0
20,2020-10-17,20.0
36,2020-10-17,55.0
124,2020-10-17,55.0
136,2020-10-17,20.0
137,2020-10-17,20.0
155,2020-10-17,55.0
156,2020-10-17,20.0
157,2020-10-17,20.0
226,2020-10-17,55.0
5,2020-10-18,20.0
38,2020-10-18,55.0
88,2020-10-18,20.0
108,2020-10-18,20.0
138,2020-10-18,55.0
159,2020-10-18,55.0
227,2020-10-18,55.0
6,2020-10-19,20.0
109,2020-10-19,55.0
210,2020-10-19,55.0
228,2020-10-19,55.0
7,2020-10-20,20.0
21,2020-10-20,55.0
39,2020-10-20,20.0
73,2020-10-20,55.0
89,2020-10-20,55.0
140,2020-10-21,55.0
211,2020-10-21,20.0
254,2020-10-21,20.0
58,2020-10-22,55.0
90,2020-10-22,55.0
197,2020-10-22,55.0
9,2020-10-23,20.0
22,2020-10-23,55.0
230,2020-10-23,55.0
269,2020-10-23,20.0
60,2020-10-24,20.0
164,2020-10-24,55.0
231,2020-10-24,55.0
241,2020-10-24,20.0
10,2020-10-25,55.0
41,2020-10-25,20.0
74,2020-10-25,20.0
91,2020-10-25,20.0
111,2020-10-25,20.0
141,2020-10-25,20.0
142,2020-10-25,55.0
232,2020-10-25,55.0
242,2020-10-25,20.0
166,2020-10-26,20.0
198,2020-10-26,20.0
214,2020-10-26,20.0
215,2020-10-26,20.0
233,2020-10-26,55.0
256,2020-10-26,55.0
257,2020-10-26,55.0
24,2020-10-27,20.0
42,2020-10-27,20.0
143,2020-10-27,20.0
144,2020-10-27,20.0
168,2020-10-27,20.0
169,2020-10-27,55.0
244,2020-10-27,20.0
258,2020-10-27,55.0
259,2020-10-27,55.0
25,2020-10-28,20.0
61,2020-10-28,55.0
92,2020-10-28,20.0
93,2020-10-28,20.0
11,2020-10-29,55.0
26,2020-10-29,55.0
77,2020-10-29,55.0
95,2020-10-29,20.0
113,2020-10-29,55.0
145,2020-10-29,55.0
172,2020-10-29,55.0
272,2020-10-29,55.0
273,2020-10-29,55.0
44,2020-10-30,55.0
62,2020-10-30,55.0
63,2020-10-30,55.0
96,2020-10-30,20.0
173,2020-10-30,20.0
199,2020-10-30,20.0
245,2020-10-30,20.0
45,2020-10-31,55.0
127,2020-10-31,20.0
200,2020-10-31,55.0
182,2020-11-01,55.0
234,2020-11-01,55.0
27,2020-11-02,55.0
46,2020-11-02,55.0
78,2020-11-02,20.0
114,2020-11-02,20.0
183,2020-11-02,55.0
217,2020-11-02,20.0
235,2020-11-02,55.0
260,2020-11-02,55.0
65,2020-11-03,20.0
66,2020-11-03,55.0
185,2020-11-03,55.0
201,2020-11-03,55.0
147,2020-11-04,20.0
149,2020-11-04,55.0
247,2020-11-04,55.0
48,2020-11-05,20.0
67,2020-11-05,55.0
99,2020-11-05,20.0
101,2020-11-05,55.0
202,2020-11-05,55.0
263,2020-11-05,20.0
13,2020-11-06,55.0
79,2020-11-06,55.0
102,2020-11-06,20.0
174,2020-11-06,20.0
218,2020-11-06,55.0
264,2020-11-06,20.0
28,2020-11-07,55.0
131,2020-11-07,20.0
205,2020-11-07,55.0
14,2020-11-08,20.0
50,2020-11-08,20.0
68,2020-11-08,20.0
69,2020-11-08,20.0
115,2020-11-08,55.0
188,2020-11-08,20.0
265,2020-11-08,20.0
82,2020-11-09,20.0
151,2020-11-09,20.0
175,2020-11-09,20.0
18,2020-11-10,55.0
219,2020-11-10,55.0
249,2020-11-10,55.0
29,2020-11-11,20.0
152,2020-11-11,20.0
220,2020-11-11,20.0
104,2020-11-12,55.0
117,2020-11-12,55.0
118,2020-11-12,55.0
176,2020-11-12,20.0
277,2020-11-12,20.0
85,2020-11-13,20.0
119,2020-11-13,55.0
120,2020-11-13,20.0
177,2020-11-13,55.0
190,2020-11-13,55.0
207,2020-11-13,55.0
221,2020-11-13,55.0
222,2020-11-13,55.0
251,2020-11-13,20.0
107,2020-11-14,55.0
121,2020-11-14,20.0
153,2020-11-14,20.0
178,2020-11-14,20.0
179,2020-11-14,55.0
252,2020-11-14,20.0
278,2020-11-14,20.0
33,2020-11-15,55.0
55,2020-11-15,20.0
56,2020-11-15,55.0
72,2020-11-15,55.0
191,2020-11-15,20.0
192,2020-11-15,55.0
208,2020-11-15,20.0
224,2020-11-15,55.0
267,2020-11-15,55.0
279,2020-11-15,55.0
35,2020-11-16,20.0
123,2020-11-16,55.0
154,2020-11-16,20.0
180,2020-11-16,20.0
194,2020-11-16,20.0
20,2020-11-17,20.0
36,2020-11-17,55.0
124,2020-11-17,55.0
136,2020-11-17,20.0
137,2020-11-17,20.0
155,2020-11-17,55.0
156,2020-11-17,20.0
157,2020-11-17,20.0
226,2020-11-17,55.0
5,2020-11-18,20.0
38,2020-11-18,55.0
88,2020-11-18,20.0
108,2020-11-18,20.0
138,2020-11-18,55.0
159,2020-11-18,55.0
227,2020-11-18,55.0
6,2020-11-19,20.0
109,2020-11-19,55.0
210,2020-11-19,55.0
228,2020-11-19,55.0
7,2020-11-20,20.0
21,2020-11-20,55.0
39,2020-11-20,20.0
73,2020-11-20,55.0
89,2020-11-20,55.0
140,2020-11-21,55.0
211,2020-11-21,20.0
254,2020-11-21,20.0
280,2020-11-21,55.0
58,2020-11-22,55.0
90,2020-11-22,55.0
197,2020-11-22,55.0
9,2020-11-23,20.0
230,2020-11-23,55.0
269,2020-11-23,20.0
60,2020-11-24,20.0
164,2020-11-24,55.0
231,2020-11-24,55.0
241,2020-11-24,20.0
10,2020-11-25,55.0
41,2020-11-25,20.0
74,2020-11-25,20.0
91,2020-11-25,20.0
111,2020-11-25,20.0
141,2020-11-25,20.0
142,2020-11-25,55.0
232,2020-11-25,55.0
242,2020-11-25,20.0
166,2020-11-26,20.0
198,2020-11-26,20.0
214,2020-11-26,20.0
215,2020-11-26,20.0
233,2020-11-26,55.0
256,2020-11-26,55.0
257,2020-11-26,55.0
24,2020-11-27,20.0
42,2020-11-27,20.0
143,2020-11-27,20.0
144,2020-11-27,20.0
168,2020-11-27,20.0
169,2020-11-27,55.0
244,2020-11-27,20.0
258,2020-11-27,55.0
259,2020-11-27,55.0
61,2020-11-28,55.0
92,2020-11-28,20.0
93,2020-11-28,20.0
11,2020-11-29,55.0
26,2020-11-29,55.0
77,2020-11-29,55.0
95,2020-11-29,20.0
113,2020-11-29,55.0
145,2020-11-29,55.0
172,2020-11-29,55.0
272,2020-11-29,55.0
273,2020-11-29,55.0
44,2020-11-30,55.0
45,2020-11-30,55.0
62,2020-11-30,55.0
63,2020-11-30,55.0
96,2020-11-30,20.0
127,2020-11-30,20.0
173,2020-11-30,20.0
199,2020-11-30,20.0
200,2020-11-30,55.0
245,2020-11-30,20.0
182,2020-12-01,55.0
234,2020-12-01,55.0
27,2020-12-02,55.0
46,2020-12-02,55.0
78,2020-12-02,20.0
114,2020-12-02,20.0
183,2020-12-02,55.0
217,2020-12-02,20.0
235,2020-12-02,55.0
260,2020-12-02,55.0
65,2020-12-03,20.0
66,2020-12-03,55.0
185,2020-12-03,55.0
201,2020-12-03,55.0
147,2020-12-04,20.0
149,2020-12-04,55.0
247,2020-12-04,55.0
48,2020-12-05,20.0
67,2020-12-05,55.0
101,2020-12-05,55.0
202,2020-12-05,55.0
263,2020-12-05,20.0
13,2020-12-06,55.0
79,2020-12-06,55.0
102,2020-12-06,20.0
174,2020-12-06,20.0
218,2020-12-06,55.0
264,2020-12-06,20.0
28,2020-12-07,55.0
131,2020-12-07,20.0
205,2020-12-07,55.0
14,2020-12-08,20.0
50,2020-12-08,20.0
68,2020-12-08,20.0
69,2020-12-08,20.0
115,2020-12-08,55.0
188,2020-12-08,20.0
265,2020-12-08,20.0
82,2020-12-09,20.0
151,2020-12-09,20.0
175,2020-12-09,20.0
18,2020-12-10,55.0
219,2020-12-10,55.0
249,2020-12-10,55.0
29,2020-12-11,20.0
152,2020-12-11,20.0
220,2020-12-11,20.0
104,2020-12-12,55.0
117,2020-12-12,55.0
118,2020-12-12,55.0
176,2020-12-12,20.0
277,2020-12-12,20.0
85,2020-12-13,20.0
119,2020-12-13,55.0
120,2020-12-13,20.0
177,2020-12-13,55.0
190,2020-12-13,55.0
207,2020-12-13,55.0
221,2020-12-13,55.0
222,2020-12-13,55.0
251,2020-12-13,20.0
107,2020-12-14,55.0
121,2020-12-14,20.0
153,2020-12-14,20.0
178,2020-12-14,20.0
179,2020-12-14,55.0
252,2020-12-14,20.0
278,2020-12-14,20.0
33,2020-12-15,55.0
55,2020-12-15,20.0
56,2020-12-15,55.0
72,2020-12-15,55.0
191,2020-12-15,20.0
192,2020-12-15,55.0
208,2020-12-15,20.0
224,2020-12-15,55.0
267,2020-12-15,55.0
279,2020-12-15,55.0
35,2020-12-16,20.0
123,2020-12-16,55.0
154,2020-12-16,20.0
180,2020-12-16,20.0
194,2020-12-16,20.0
284,2020-12-16,20.0
20,2020-12-17,20.0
36,2020-12-17,55.0
124,2020-12-17,55.0
136,2020-12-17,20.0
137,2020-12-17,20.0
155,2020-12-17,55.0
156,2020-12-17,20.0
157,2020-12-17,20.0
226,2020-12-17,55.0
285,2020-12-17,55.0
5,2020-12-18,20.0
38,2020-12-18,55.0
88,2020-12-18,20.0
108,2020-12-18,20.0
138,2020-12-18,55.0
159,2020-12-18,55.0
227,2020-12-18,55.0
6,2020-12-19,20.0
109,2020-12-19,55.0
210,2020-12-19,55.0
228,2020-12-19,55.0
7,2020-12-20,20.0
21,2020-12-20,55.0
39,2020-12-20,20.0
73,2020-12-20,55.0
89,2020-12-20,55.0
140,2020-12-21,55.0
211,2020-12-21,20.0
254,2020-12-21,20.0
280,2020-12-21,55.0
58,2020-12-22,55.0
90,2020-12-22,55.0
197,2020-12-22,55.0
9,2020-12-23,20.0
230,2020-12-23,55.0
269,2020-12-23,20.0
60,2020-12-24,20.0
164,2020-12-24,55.0
231,2020-12-24,55.0
241,2020-12-24,20.0
10,2020-12-25,55.0
41,2020-12-25,20.0
74,2020-12-25,20.0
91,2020-12-25,20.0
111,2020-12-25,20.0
141,2020-12-25,20.0
142,2020-12-25,55.0
232,2020-12-25,55.0
242,2020-12-25,20.0
166,2020-12-26,20.0
198,2020-12-26,20.0
214,2020-12-26,20.0
215,2020-12-26,20.0
233,2020-12-26,55.0
256,2020-12-26,55.0
257,2020-12-26,55.0
24,2020-12-27,20.0
42,2020-12-27,20.0
143,2020-12-27,20.0
144,2020-12-27,20.0
168,2020-12-27,20.0
169,2020-12-27,55.0
244,2020-12-27,20.0
258,2020-12-27,55.0
259,2020-12-27,55.0
286,2020-12-27,20.0
61,2020-12-28,55.0
92,2020-12-28,20.0
93,2020-12-28,20.0
287,2020-12-28,55.0
11,2020-12-29,55.0
26,2020-12-29,55.0
77,2020-12-29,55.0
95,2020-12-29,20.0
113,2020-12-29,55.0
145,2020-12-29,55.0
172,2020-12-29,55.0
272,2020-12-29,55.0
273,2020-12-29,55.0
44,2020-12-30,55.0
62,2020-12-30,55.0
63,2020-12-30,55.0
96,2020-12-30,20.0
173,2020-12-30,20.0
199,2020-12-30,20.0
245,2020-12-30,20.0
45,2020-12-31,55.0
127,2020-12-31,20.0
200,2020-12-31,55.0
182,2021-01-01,55.0
234,2021-01-01,55.0
288,2021-01-01,55.0
27,2021-01-02,55.0
46,2021-01-02,55.0
78,2021-01-02,20.0
114,2021-01-02,20.0
183,2021-01-02,55.0
217,2021-01-02,20.0
235,2021-01-02,55.0
260,2021-01-02,55.0
291,2021-01-02,20.0
65,2021-01-03,20.0
66,2021-01-03,55.0
185,2021-01-03,55.0
201,2021-01-03,55.0
147,2021-01-04,20.0
149,2021-01-04,55.0
247,2021-01-04,55.0
48,2021-01-05,20.0
67,2021-01-05,55.0
101,2021-01-05,55.0
202,2021-01-05,55.0
263,2021-01-05,20.0
13,2021-01-06,55.0
79,2021-01-06,55.0
102,2021-01-06,20.0
174,2021-01-06,20.0
218,2021-01-06,55.0
264,2021-01-06,20.0
294,2021-01-06,55.0
28,2021-01-07,55.0
131,2021-01-07,20.0
205,2021-01-07,55.0
14,2021-01-08,20.0
50,2021-01-08,20.0
68,2021-01-08,20.0
69,2021-01-08,20.0
115,2021-01-08,55.0
188,2021-01-08,20.0
265,2021-01-08,20.0
296,2021-01-08,20.0
82,2021-01-09,20.0
151,2021-01-09,20.0
175,2021-01-09,20.0
18,2021-01-10,55.0
219,2021-01-10,55.0
249,2021-01-10,55.0
29,2021-01-11,20.0
152,2021-01-11,20.0
220,2021-01-11,20.0
104,2021-01-12,55.0
117,2021-01-12,55.0
118,2021-01-12,55.0
176,2021-01-12,20.0
277,2021-01-12,20.0
85,2021-01-13,20.0
119,2021-01-13,55.0
120,2021-01-13,20.0
177,2021-01-13,55.0
190,2021-01-13,55.0
207,2021-01-13,55.0
221,2021-01-13,55.0
222,2021-01-13,55.0
251,2021-01-13,20.0
298,2021-01-13,55.0
107,2021-01-14,55.0
121,2021-01-14,20.0
153,2021-01-14,20.0
178,2021-01-14,20.0
179,2021-01-14,55.0
252,2021-01-14,20.0
278,2021-01-14,20.0
33,2021-01-15,55.0
55,2021-01-15,20.0
56,2021-01-15,55.0
72,2021-01-15,55.0
191,2021-01-15,20.0
192,2021-01-15,55.0
208,2021-01-15,20.0
224,2021-01-15,55.0
267,2021-01-15,55.0
279,2021-01-15,55.0
35,2021-01-16,20.0
123,2021-01-16,55.0
154,2021-01-16,20.0
180,2021-01-16,20.0
194,2021-01-16,20.0
284,2021-01-16,20.0
20,2021-01-17,20.0
36,2021-01-17,55.0
124,2021-01-17,55.0
136,2021-01-17,20.0
137,2021-01-17,20.0
155,2021-01-17,55.0
156,2021-01-17,20.0
157,2021-01-17,20.0
226,2021-01-17,55.0
285,2021-01-17,55.0
299,2021-01-17,20.0
5,2021-01-18,20.0
38,2021-01-18,55.0
88,2021-01-18,20.0
108,2021-01-18,20.0
138,2021-01-18,55.0
159,2021-01-18,55.0
227,2021-01-18,55.0
6,2021-01-19,20.0
109,2021-01-19,55.0
210,2021-01-19,55.0
228,2021-01-19,55.0
7,2021-01-20,20.0
21,2021-01-20,55.0
39,2021-01-20,20.0
73,2021-01-20,55.0
89,2021-01-20,55.0
140,2021-01-21,55.0
211,2021-01-21,20.0
254,2021-01-21,20.0
280,2021-01-21,55.0
58,2021-01-22,55.0
90,2021-01-22,55.0
197,2021-01-22,55.0
9,2021-01-23,20.0
230,2021-01-23,55.0
269,2021-01-23,20.0
301,2021-01-23,55.0
60,2021-01-24,20.0
164,2021-01-24,55.0
231,2021-01-24,55.0
241,2021-01-24,20.0
302,2021-01-24,55.0
10,2021-01-25,55.0
41,2021-01-25,20.0
74,2021-01-25,20.0
91,2021-01-25,20.0
111,2021-01-25,20.0
141,2021-01-25,20.0
142,2021-01-25,55.0
232,2021-01-25,55.0
242,2021-01-25,20.0
166,2021-01-26,20.0
198,2021-01-26,20.0
214,2021-01-26,20.0
215,2021-01-26,20.0
233,2021-01-26,55.0
256,2021-01-26,55.0
257,2021-01-26,55.0
24,2021-01-27,20.0
42,2021-01-27,20.0
143,2021-01-27,20.0
144,2021-01-27,20.0
168,2021-01-27,20.0
169,2021-01-27,55.0
244,2021-01-27,20.0
258,2021-01-27,55.0
259,2021-01-27,55.0
286,2021-01-27,20.0
61,2021-01-28,55.0
92,2021-01-28,20.0
93,2021-01-28,20.0
287,2021-01-28,55.0
11,2021-01-29,55.0
26,2021-01-29,55.0
77,2021-01-29,55.0
95,2021-01-29,20.0
113,2021-01-29,55.0
145,2021-01-29,55.0
172,2021-01-29,55.0
272,2021-01-29,55.0
273,2021-01-29,55.0
44,2021-01-30,55.0
62,2021-01-30,55.0
63,2021-01-30,55.0
96,2021-01-30,20.0
173,2021-01-30,20.0
199,2021-01-30,20.0
245,2021-01-30,20.0
45,2021-01-31,55.0
127,2021-01-31,20.0
200,2021-01-31,55.0
304,2021-01-31,20.0
182,2021-02-01,55.0
234,2021-02-01,55.0
27,2021-02-02,55.0
46,2021-02-02,55.0
78,2021-02-02,20.0
114,2021-02-02,20.0
183,2021-02-02,55.0
217,2021-02-02,20.0
235,2021-02-02,55.0
260,2021-02-02,55.0
