person_id,date,financial_flow
139,2020-04-30,-1925.49
146,2020-04-30,-3249.08
150,2020-04-30,-2188.06
158,2020-04-30,-3249.08
160,2020-04-30,-1925.49
161,2020-04-30,-1575.4
162,2020-04-30,-3967.22
165,2020-04-30,-4663.66
167,2020-04-30,-3249.08
170,2020-04-30,-3249.08
171,2020-04-30,-4172.14
173,2020-04-30,20.0
181,2020-04-30,-1907.86
182,2020-05-01,55.0
27,2020-05-02,55.0
46,2020-05-02,55.0
78,2020-05-02,20.0
114,2020-05-02,20.0
183,2020-05-02,55.0
184,2020-05-02,55.0
65,2020-05-03,20.0
66,2020-05-03,55.0
185,2020-05-03,55.0
147,2020-05-04,20.0
149,2020-05-04,55.0
186,2020-05-04,20.0
48,2020-05-05,20.0
67,2020-05-05,55.0
99,2020-05-05,20.0
101,2020-05-05,55.0
13,2020-05-06,55.0
79,2020-05-06,55.0
102,2020-05-06,20.0
174,2020-05-06,20.0
28,2020-05-07,55.0
81,2020-05-07,55.0
131,2020-05-07,20.0
14,2020-05-08,20.0
50,2020-05-08,20.0
68,2020-05-08,20.0
69,2020-05-08,20.0
115,2020-05-08,55.0
188,2020-05-08,20.0
82,2020-05-09,20.0
151,2020-05-09,20.0
175,2020-05-09,20.0
17,2020-05-10,20.0
18,2020-05-10,55.0
29,2020-05-11,20.0
152,2020-05-11,20.0
104,2020-05-12,55.0
117,2020-05-12,55.0
118,2020-05-12,55.0
176,2020-05-12,20.0
54,2020-05-13,55.0
85,2020-05-13,20.0
119,2020-05-13,55.0
120,2020-05-13,20.0
177,2020-05-13,55.0
190,2020-05-13,55.0
107,2020-05-14,55.0
121,2020-05-14,20.0
153,2020-05-14,20.0
178,2020-05-14,20.0
179,2020-05-14,55.0
33,2020-05-15,55.0
55,2020-05-15,20.0
56,2020-05-15,55.0
72,2020-05-15,55.0
191,2020-05-15,20.0
192,2020-05-15,55.0
35,2020-05-16,20.0
123,2020-05-16,55.0
154,2020-05-16,20.0
180,2020-05-16,20.0
194,2020-05-16,20.0
20,2020-05-17,20.0
36,2020-05-17,55.0
124,2020-05-17,55.0
136,2020-05-17,20.0
137,2020-05-17,20.0
155,2020-05-17,55.0
156,2020-05-17,20.0
157,2020-05-17,20.0
5,2020-05-18,20.0
38,2020-05-18,55.0
88,2020-05-18,20.0
108,2020-05-18,20.0
138,2020-05-18,55.0
159,2020-05-18,55.0
6,2020-05-19,20.0
109,2020-05-19,55.0
7,2020-05-20,20.0
21,2020-05-20,55.0
39,2020-05-20,20.0
73,2020-05-20,55.0
89,2020-05-20,55.0
140,2020-05-21,55.0
163,2020-05-21,20.0
58,2020-05-22,55.0
90,2020-05-22,55.0
197,2020-05-22,55.0
9,2020-05-23,20.0
22,2020-05-23,55.0
23,2020-05-24,55.0
59,2020-05-24,55.0
60,2020-05-24,20.0
110,2020-05-24,20.0
164,2020-05-24,55.0
10,2020-05-25,55.0
41,2020-05-25,20.0
74,2020-05-25,20.0
91,2020-05-25,20.0
111,2020-05-25,20.0
141,2020-05-25,20.0
142,2020-05-25,55.0
166,2020-05-26,20.0
198,2020-05-26,20.0
24,2020-05-27,20.0
42,2020-05-27,20.0
143,2020-05-27,20.0
144,2020-05-27,20.0
168,2020-05-27,20.0
169,2020-05-27,55.0
25,2020-05-28,20.0
61,2020-05-28,55.0
92,2020-05-28,20.0
93,2020-05-28,20.0
2,2020-05-29,-5903.19
3,2020-05-29,-6672.21
4,2020-05-29,-3794.73
8,2020-05-29,-4156.13
11,2020-05-29,55.0
15,2020-05-29,-1925.49
19,2020-05-29,-1925.49
26,2020-05-29,55.0
30,2020-05-29,-2108.87
31,2020-05-29,-3249.08
32,2020-05-29,-3867.95
34,2020-05-29,-4663.66
37,2020-05-29,-4172.14
40,2020-05-29,-3794.73
43,2020-05-29,-2784.93
49,2020-05-29,-1925.49
51,2020-05-29,-1925.49
53,2020-05-29,-2292.25
57,2020-05-29,-1742.11
64,2020-05-29,-5059.88
70,2020-05-29,-5903.19
71,2020-05-29,-6672.21
75,2020-05-29,-3249.08
77,2020-05-29,55.0
80,2020-05-29,-3249.08
83,2020-05-29,-2630.21
86,2020-05-29,-3249.08
94,2020-05-29,-3794.73
95,2020-05-29,20.0
97,2020-05-29,-3867.95
98,2020-05-29,-4663.66
100,2020-05-29,-4569.49
103,2020-05-29,-2166.05
105,2020-05-29,-5221.73
106,2020-05-29,-3794.73
112,2020-05-29,-3249.08
113,2020-05-29,55.0
116,2020-05-29,-1925.49
125,2020-05-29,-1833.8
126,2020-05-29,-3775.34
128,2020-05-29,-3794.73
129,2020-05-29,-1650.42
130,2020-05-29,-6092.02
132,2020-05-29,-3867.95
133,2020-05-29,-3713.23
134,2020-05-29,-5903.19
135,2020-05-29,-3794.73
139,2020-05-29,-1925.49
145,2020-05-29,55.0
146,2020-05-29,-3249.08
150,2020-05-29,-1925.49
158,2020-05-29,-3249.08
160,2020-05-29,-1925.49
161,2020-05-29,-2200.56
162,2020-05-29,-3794.73
165,2020-05-29,-3775.34
167,2020-05-29,-3867.95
170,2020-05-29,-3249.08
171,2020-05-29,-4172.14
172,2020-05-29,55.0
181,2020-05-29,-4885.74
187,2020-05-29,-3094.36
189,2020-05-29,-2166.05
193,2020-05-29,-1807.01
195,2020-05-29,-1626.31
196,2020-05-29,-1083.03
44,2020-05-30,55.0
62,2020-05-30,55.0
63,2020-05-30,55.0
96,2020-05-30,20.0
173,2020-05-30,20.0
199,2020-05-30,20.0
45,2020-05-31,55.0
127,2020-05-31,20.0
200,2020-05-31,55.0
182,2020-06-01,55.0
27,2020-06-02,55.0
46,2020-06-02,55.0
78,2020-06-02,20.0
114,2020-06-02,20.0
183,2020-06-02,55.0
184,2020-06-02,55.0
65,2020-06-03,20.0
66,2020-06-03,55.0
185,2020-06-03,55.0
201,2020-06-03,55.0
147,2020-06-04,20.0
149,2020-06-04,55.0
186,2020-06-04,20.0
48,2020-06-05,20.0
67,2020-06-05,55.0
99,2020-06-05,20.0
101,2020-06-05,55.0
202,2020-06-05,55.0
13,2020-06-06,55.0
79,2020-06-06,55.0
102,2020-06-06,20.0
174,2020-06-06,20.0
28,2020-06-07,55.0
81,2020-06-07,55.0
131,2020-06-07,20.0
205,2020-06-07,55.0
14,2020-06-08,20.0
50,2020-06-08,20.0
68,2020-06-08,20.0
69,2020-06-08,20.0
115,2020-06-08,55.0
188,2020-06-08,20.0
82,2020-06-09,20.0
151,2020-06-09,20.0
175,2020-06-09,20.0
17,2020-06-10,20.0
18,2020-06-10,55.0
29,2020-06-11,20.0
152,2020-06-11,20.0
104,2020-06-12,55.0
117,2020-06-12,55.0
118,2020-06-12,55.0
176,2020-06-12,20.0
54,2020-06-13,55.0
85,2020-06-13,20.0
119,2020-06-13,55.0
120,2020-06-13,20.0
177,2020-06-13,55.0
190,2020-06-13,55.0
207,2020-06-13,55.0
107,2020-06-14,55.0
121,2020-06-14,20.0
153,2020-06-14,20.0
178,2020-06-14,20.0
179,2020-06-14,55.0
33,2020-06-15,55.0
55,2020-06-15,20.0
56,2020-06-15,55.0
72,2020-06-15,55.0
191,2020-06-15,20.0
192,2020-06-15,55.0
208,2020-06-15,20.0
35,2020-06-16,20.0
123,2020-06-16,55.0
154,2020-06-16,20.0
180,2020-06-16,20.0
194,2020-06-16,20.0
20,2020-06-17,20.0
36,2020-06-17,55.0
124,2020-06-17,55.0
136,2020-06-17,20.0
137,2020-06-17,20.0
155,2020-06-17,55.0
156,2020-06-17,20.0
157,2020-06-17,20.0
5,2020-06-18,20.0
38,2020-06-18,55.0
88,2020-06-18,20.0
108,2020-06-18,20.0
138,2020-06-18,55.0
159,2020-06-18,55.0
6,2020-06-19,20.0
109,2020-06-19,55.0
210,2020-06-19,55.0
7,2020-06-20,20.0
21,2020-06-20,55.0
39,2020-06-20,20.0
73,2020-06-20,55.0
89,2020-06-20,55.0
140,2020-06-21,55.0
163,2020-06-21,20.0
211,2020-06-21,20.0
58,2020-06-22,55.0
90,2020-06-22,55.0
197,2020-06-22,55.0
9,2020-06-23,20.0
22,2020-06-23,55.0
23,2020-06-24,55.0
59,2020-06-24,55.0
60,2020-06-24,20.0
110,2020-06-24,20.0
164,2020-06-24,55.0
10,2020-06-25,55.0
41,2020-06-25,20.0
74,2020-06-25,20.0
91,2020-06-25,20.0
111,2020-06-25,20.0
141,2020-06-25,20.0
142,2020-06-25,55.0
166,2020-06-26,20.0
198,2020-06-26,20.0
214,2020-06-26,20.0
215,2020-06-26,20.0
24,2020-06-27,20.0
42,2020-06-27,20.0
143,2020-06-27,20.0
144,2020-06-27,20.0
168,2020-06-27,20.0
169,2020-06-27,55.0
25,2020-06-28,20.0
61,2020-06-28,55.0
92,2020-06-28,20.0
93,2020-06-28,20.0
11,2020-06-29,55.0
26,2020-06-29,55.0
77,2020-06-29,55.0
95,2020-06-29,20.0
113,2020-06-29,55.0
145,2020-06-29,55.0
172,2020-06-29,55.0
2,2020-06-30,-5903.19
3,2020-06-30,-6092.02
4,2020-06-30,-3794.73
8,2020-06-30,-3104.78
15,2020-06-30,-1925.49
19,2020-06-30,-2188.06
30,2020-06-30,-1575.4
31,2020-06-30,-3101.39
32,2020-06-30,-3249.08
34,2020-06-30,-4663.66
37,2020-06-30,-4172.14
40,2020-06-30,-3622.24
43,2020-06-30,-3101.39
44,2020-06-30,55.0
45,2020-06-30,55.0
49,2020-06-30,-1925.49
51,2020-06-30,-1925.49
53,2020-06-30,-1925.49
57,2020-06-30,-1575.4
62,2020-06-30,55.0
63,2020-06-30,55.0
64,2020-06-30,-4024.9
70,2020-06-30,-5903.19
71,2020-06-30,-6092.02
75,2020-06-30,-3396.77
80,2020-06-30,-3249.08
83,2020-06-30,-3249.08
86,2020-06-30,-2215.28
94,2020-06-30,-3104.78
96,2020-06-30,20.0
97,2020-06-30,-2510.65
98,2020-06-30,-4663.66
100,2020-06-30,-3034.28
103,2020-06-30,-3249.08
105,2020-06-30,-6092.02
106,2020-06-30,-3794.73
112,2020-06-30,-2362.97
116,2020-06-30,-1925.49
125,2020-06-30,-2188.06
126,2020-06-30,-4239.69
127,2020-06-30,20.0
128,2020-06-30,-3794.73
129,2020-06-30,-1925.49
130,2020-06-30,-6092.02
132,2020-06-30,-3249.08
133,2020-06-30,-3249.08
134,2020-06-30,-6439.84
135,2020-06-30,-3622.24
139,2020-06-30,-1925.49
146,2020-06-30,-3249.08
150,2020-06-30,-1925.49
158,2020-06-30,-3249.08
160,2020-06-30,-1925.49
161,2020-06-30,-1400.36
162,2020-06-30,-4139.71
165,2020-06-30,-4027.71
167,2020-06-30,-3249.08
170,2020-06-30,-3249.08
171,2020-06-30,-4172.14
173,2020-06-30,20.0
181,2020-06-30,-4663.66
187,2020-06-30,-3249.08
189,2020-06-30,-3396.77
193,2020-06-30,-3794.73
195,2020-06-30,-3794.73
196,2020-06-30,-3249.08
199,2020-06-30,20.0
200,2020-06-30,55.0
203,2020-06-30,-2658.34
204,2020-06-30,-1575.4
206,2020-06-30,-2215.28
209,2020-06-30,-1329.17
212,2020-06-30,-525.13
213,2020-06-30,-847.94
182,2020-07-01,55.0
216,2020-07-01,55.0
27,2020-07-02,55.0
46,2020-07-02,55.0
78,2020-07-02,20.0
114,2020-07-02,20.0
183,2020-07-02,55.0
184,2020-07-02,55.0
217,2020-07-02,20.0
65,2020-07-03,20.0
66,2020-07-03,55.0
185,2020-07-03,55.0
201,2020-07-03,55.0
147,2020-07-04,20.0
149,2020-07-04,55.0
186,2020-07-04,20.0
48,2020-07-05,20.0
67,2020-07-05,55.0
99,2020-07-05,20.0
101,2020-07-05,55.0
202,2020-07-05,55.0
13,2020-07-06,55.0
79,2020-07-06,55.0
102,2020-07-06,20.0
174,2020-07-06,20.0
218,2020-07-06,55.0
28,2020-07-07,55.0
81,2020-07-07,55.0
131,2020-07-07,20.0
205,2020-07-07,55.0
14,2020-07-08,20.0
50,2020-07-08,20.0
68,2020-07-08,20.0
69,2020-07-08,20.0
115,2020-07-08,55.0
188,2020-07-08,20.0
82,2020-07-09,20.0
151,2020-07-09,20.0
175,2020-07-09,20.0
17,2020-07-10,20.0
18,2020-07-10,55.0
219,2020-07-10,55.0
29,2020-07-11,20.0
152,2020-07-11,20.0
220,2020-07-11,20.0
104,2020-07-12,55.0
117,2020-07-12,55.0
118,2020-07-12,55.0
176,2020-07-12,20.0
54,2020-07-13,55.0
85,2020-07-13,20.0
119,2020-07-13,55.0
120,2020-07-13,20.0
177,2020-07-13,55.0
190,2020-07-13,55.0
207,2020-07-13,55.0
221,2020-07-13,55.0
222,2020-07-13,55.0
107,2020-07-14,55.0
121,2020-07-14,20.0
153,2020-07-14,20.0
178,2020-07-14,20.0
179,2020-07-14,55.0
33,2020-07-15,55.0
55,2020-07-15,20.0
56,2020-07-15,55.0
72,2020-07-15,55.0
191,2020-07-15,20.0
192,2020-07-15,55.0
208,2020-07-15,20.0
224,2020-07-15,55.0
35,2020-07-16,20.0
123,2020-07-16,55.0
154,2020-07-16,20.0
180,2020-07-16,20.0
194,2020-07-16,20.0
20,2020-07-17,20.0
36,2020-07-17,55.0
124,2020-07-17,55.0
136,2020-07-17,20.0
137,2020-07-17,20.0
155,2020-07-17,55.0
156,2020-07-17,20.0
157,2020-07-17,20.0
226,2020-07-17,55.0
5,2020-07-18,20.0
38,2020-07-18,55.0
88,2020-07-18,20.0
108,2020-07-18,20.0
138,2020-07-18,55.0
159,2020-07-18,55.0
227,2020-07-18,55.0
6,2020-07-19,20.0
109,2020-07-19,55.0
210,2020-07-19,55.0
228,2020-07-19,55.0
7,2020-07-20,20.0
21,2020-07-20,55.0
39,2020-07-20,20.0
73,2020-07-20,55.0
89,2020-07-20,55.0
140,2020-07-21,55.0
163,2020-07-21,20.0
211,2020-07-21,20.0
58,2020-07-22,55.0
90,2020-07-22,55.0
197,2020-07-22,55.0
9,2020-07-23,20.0
22,2020-07-23,55.0
230,2020-07-23,55.0
59,2020-07-24,55.0
60,2020-07-24,20.0
164,2020-07-24,55.0
231,2020-07-24,55.0
10,2020-07-25,55.0
41,2020-07-25,20.0
74,2020-07-25,20.0
91,2020-07-25,20.0
111,2020-07-25,20.0
141,2020-07-25,20.0
142,2020-07-25,55.0
232,2020-07-25,55.0
166,2020-07-26,20.0
198,2020-07-26,20.0
214,2020-07-26,20.0
215,2020-07-26,20.0
233,2020-07-26,55.0
24,2020-07-27,20.0
42,2020-07-27,20.0
143,2020-07-27,20.0
144,2020-07-27,20.0
168,2020-07-27,20.0
169,2020-07-27,55.0
25,2020-07-28,20.0
61,2020-07-28,55.0
92,2020-07-28,20.0
93,2020-07-28,20.0
11,2020-07-29,55.0
26,2020-07-29,55.0
77,2020-07-29,55.0
95,2020-07-29,20.0
113,2020-07-29,55.0
145,2020-07-29,55.0
172,2020-07-29,55.0
44,2020-07-30,55.0
62,2020-07-30,55.0
63,2020-07-30,55.0
96,2020-07-30,20.0
173,2020-07-30,20.0
199,2020-07-30,20.0
2,2020-07-31,-5903.19
3,2020-07-31,-6092.02
4,2020-07-31,-3794.73
8,2020-07-31,-3794.73
15,2020-07-31,-1925.49
19,2020-07-31,-1925.49
30,2020-07-31,-1925.49
31,2020-07-31,-2401.49
32,2020-07-31,-3249.08
34,2020-07-31,-3447.05
37,2020-07-31,-3265.15
40,2020-07-31,-3794.73
43,2020-07-31,-3531.61
45,2020-07-31,55.0
49,2020-07-31,-1925.49
51,2020-07-31,-1925.49
53,2020-07-31,-2092.92
57,2020-07-31,-2176.64
64,2020-07-31,-5903.19
70,2020-07-31,-6159.85
71,2020-07-31,-6092.02
75,2020-07-31,-3249.08
80,2020-07-31,-706.32
83,2020-07-31,-3249.08
86,2020-07-31,-3249.08
94,2020-07-31,-3629.74
97,2020-07-31,-3249.08
98,2020-07-31,-4663.66
100,2020-07-31,-4172.14
103,2020-07-31,-3249.08
105,2020-07-31,-4502.8
106,2020-07-31,-2804.8
112,2020-07-31,-3249.08
116,2020-07-31,-2092.92
125,2020-07-31,-1925.49
126,2020-07-31,-3649.82
127,2020-07-31,20.0
128,2020-07-31,-3794.73
129,2020-07-31,-1925.49
130,2020-07-31,-6356.89
132,2020-07-31,-3249.08
133,2020-07-31,-3249.08
134,2020-07-31,-5903.19
135,2020-07-31,-3794.73
139,2020-07-31,-1423.19
146,2020-07-31,-3249.08
150,2020-07-31,-1674.34
158,2020-07-31,-3390.34
160,2020-07-31,-1925.49
161,2020-07-31,-1506.91
162,2020-07-31,-3794.73
165,2020-07-31,-5474.73
167,2020-07-31,-3249.08
170,2020-07-31,-3249.08
171,2020-07-31,-4716.33
181,2020-07-31,-4663.66
187,2020-07-31,-3249.08
189,2020-07-31,-2825.29
193,2020-07-31,-3794.73
195,2020-07-31,-2639.81
196,2020-07-31,-3249.08
200,2020-07-31,55.0
203,2020-07-31,-3249.08
204,2020-07-31,-1925.49
206,2020-07-31,-3249.08
209,2020-07-31,-3249.08
212,2020-07-31,-1925.49
213,2020-07-31,-4663.66
223,2020-07-31,-1255.75
225,2020-07-31,-1979.86
229,2020-07-31,-1271.38
182,2020-08-01,55.0
234,2020-08-01,55.0
27,2020-08-02,55.0
46,2020-08-02,55.0
78,2020-08-02,20.0
114,2020-08-02,20.0
183,2020-08-02,55.0
217,2020-08-02,20.0
235,2020-08-02,55.0
65,2020-08-03,20.0
66,2020-08-03,55.0
185,2020-08-03,55.0
201,2020-08-03,55.0
147,2020-08-04,20.0
149,2020-08-04,55.0
186,2020-08-04,20.0
48,2020-08-05,20.0
67,2020-08-05,55.0
99,2020-08-05,20.0
101,2020-08-05,55.0
202,2020-08-05,55.0
13,2020-08-06,55.0
79,2020-08-06,55.0
102,2020-08-06,20.0
174,2020-08-06,20.0
218,2020-08-06,55.0
28,2020-08-07,55.0
81,2020-08-07,55.0
131,2020-08-07,20.0
205,2020-08-07,55.0
14,2020-08-08,20.0
50,2020-08-08,20.0
68,2020-08-08,20.0
69,2020-08-08,20.0
115,2020-08-08,55.0
188,2020-08-08,20.0
82,2020-08-09,20.0
151,2020-08-09,20.0
175,2020-08-09,20.0
17,2020-08-10,20.0
18,2020-08-10,55.0
219,2020-08-10,55.0
29,2020-08-11,20.0
152,2020-08-11,20.0
220,2020-08-11,20.0
104,2020-08-12,55.0
117,2020-08-12,55.0
118,2020-08-12,55.0
176,2020-08-12,20.0
54,2020-08-13,55.0
85,2020-08-13,20.0
119,2020-08-13,55.0
120,2020-08-13,20.0
177,2020-08-13,55.0
190,2020-08-13,55.0
207,2020-08-13,55.0
221,2020-08-13,55.0
222,2020-08-13,55.0
107,2020-08-14,55.0
121,2020-08-14,20.0
153,2020-08-14,20.0
178,2020-08-14,20.0
179,2020-08-14,55.0
33,2020-08-15,55.0
55,2020-08-15,20.0
56,2020-08-15,55.0
72,2020-08-15,55.0
191,2020-08-15,20.0
192,2020-08-15,55.0
208,2020-08-15,20.0
224,2020-08-15,55.0
35,2020-08-16,20.0
123,2020-08-16,55.0
154,2020-08-16,20.0
180,2020-08-16,20.0
194,2020-08-16,20.0
20,2020-08-17,20.0
36,2020-08-17,55.0
124,2020-08-17,55.0
136,2020-08-17,20.0
137,2020-08-17,20.0
155,2020-08-17,55.0
156,2020-08-17,20.0
157,2020-08-17,20.0
226,2020-08-17,55.0
5,2020-08-18,20.0
38,2020-08-18,55.0
88,2020-08-18,20.0
108,2020-08-18,20.0
138,2020-08-18,55.0
159,2020-08-18,55.0
227,2020-08-18,55.0
6,2020-08-19,20.0
109,2020-08-19,55.0
210,2020-08-19,55.0
228,2020-08-19,55.0
7,2020-08-20,20.0
21,2020-08-20,55.0
39,2020-08-20,20.0
73,2020-08-20,55.0
89,2020-08-20,55.0
140,2020-08-21,55.0
211,2020-08-21,20.0
58,2020-08-22,55.0
90,2020-08-22,55.0
197,2020-08-22,55.0
9,2020-08-23,20.0
22,2020-08-23,55.0
230,2020-08-23,55.0
59,2020-08-24,55.0
60,2020-08-24,20.0
164,2020-08-24,55.0
231,2020-08-24,55.0
241,2020-08-24,20.0
10,2020-08-25,55.0
41,2020-08-25,20.0
74,2020-08-25,20.0
91,2020-08-25,20.0
111,2020-08-25,20.0
141,2020-08-25,20.0
142,2020-08-25,55.0
232,2020-08-25,55.0
242,2020-08-25,20.0
166,2020-08-26,20.0
198,2020-08-26,20.0
214,2020-08-26,20.0
215,2020-08-26,20.0
233,2020-08-26,55.0
24,2020-08-27,20.0
42,2020-08-27,20.0
143,2020-08-27,20.0
144,2020-08-27,20.0
168,2020-08-27,20.0
169,2020-08-27,55.0
244,2020-08-27,20.0
25,2020-08-28,20.0
61,2020-08-28,55.0
92,2020-08-28,20.0
93,2020-08-28,20.0
11,2020-08-29,55.0
26,2020-08-29,55.0
77,2020-08-29,55.0
95,2020-08-29,20.0
113,2020-08-29,55.0
145,2020-08-29,55.0
172,2020-08-29,55.0
44,2020-08-30,55.0
62,2020-08-30,55.0
63,2020-08-30,55.0
96,2020-08-30,20.0
173,2020-08-30,20.0
199,2020-08-30,20.0
245,2020-08-30,20.0
2,2020-08-31,-5903.19
3,2020-08-31,-6092.02
4,2020-08-31,-3794.73
8,2020-08-31,-3252.63
15,2020-08-31,-1925.49
19,2020-08-31,-1925.49
30,2020-08-31,-1925.49
31,2020-08-31,-2166.05
32,2020-08-31,-3249.08
34,2020-08-31,-4663.66
37,2020-08-31,-4172.14
40,2020-08-31,-3794.73
43,2020-08-31,-3094.36
45,2020-08-31,55.0
49,2020-08-31,-1925.49
51,2020-08-31,-1558.73
53,2020-08-31,-1925.49
57,2020-08-31,-1375.35
64,2020-08-31,-5903.19
70,2020-08-31,-5903.19
71,2020-08-31,-6092.02
75,2020-08-31,-3249.08
83,2020-08-31,-3249.08
86,2020-08-31,-3249.08
94,2020-08-31,-3794.73
97,2020-08-31,-3249.08
98,2020-08-31,-4663.66
100,2020-08-31,-4172.14
103,2020-08-31,-3249.08
105,2020-08-31,-6092.02
106,2020-08-31,-3794.73
112,2020-08-31,-3249.08
116,2020-08-31,-1925.49
125,2020-08-31,-1925.49
126,2020-08-31,-4663.66
127,2020-08-31,20.0
128,2020-08-31,-3794.73
129,2020-08-31,-1925.49
130,2020-08-31,-6092.02
132,2020-08-31,-3249.08
133,2020-08-31,-3249.08
134,2020-08-31,-7027.61
135,2020-08-31,-3794.73
139,2020-08-31,-1925.49
146,2020-08-31,-2939.64
150,2020-08-31,-1833.8
158,2020-08-31,-3249.08
160,2020-08-31,-1650.42
161,2020-08-31,-1925.49
162,2020-08-31,-3794.73
165,2020-08-31,-5551.98
167,2020-08-31,-3249.08
170,2020-08-31,-2784.93
171,2020-08-31,-4172.14
181,2020-08-31,-3775.34
187,2020-08-31,-3249.08
189,2020-08-31,-3249.08
193,2020-08-31,-3794.73
195,2020-08-31,-3794.73
196,2020-08-31,-3249.08
200,2020-08-31,55.0
203,2020-08-31,-3867.95
204,2020-08-31,-2200.56
206,2020-08-31,-2166.05
209,2020-08-31,-3558.52
212,2020-08-31,-1925.49
213,2020-08-31,-4663.66
223,2020-08-31,-1925.49
225,2020-08-31,-3794.73
229,2020-08-31,-2939.64
236,2020-08-31,-3997.42
237,2020-08-31,-2891.22
238,2020-08-31,-1100.28
239,2020-08-31,-733.52
240,2020-08-31,-1332.47
243,2020-08-31,-888.32
182,2020-09-01,55.0
234,2020-09-01,55.0
27,2020-09-02,55.0
46,2020-09-02,55.0
78,2020-09-02,20.0
114,2020-09-02,20.0
183,2020-09-02,55.0
217,2020-09-02,20.0
235,2020-09-02,55.0
65,2020-09-03,20.0
66,2020-09-03,55.0
185,2020-09-03,55.0
201,2020-09-03,55.0
147,2020-09-04,20.0
149,2020-09-04,55.0
186,2020-09-04,20.0
247,2020-09-04,55.0
48,2020-09-05,20.0
67,2020-09-05,55.0
99,2020-09-05,20.0
101,2020-09-05,55.0
202,2020-09-05,55.0
13,2020-09-06,55.0
79,2020-09-06,55.0
102,2020-09-06,20.0
174,2020-09-06,20.0
218,2020-09-06,55.0
28,2020-09-07,55.0
81,2020-09-07,55.0
131,2020-09-07,20.0
205,2020-09-07,55.0
14,2020-09-08,20.0
50,2020-09-08,20.0
68,2020-09-08,20.0
69,2020-09-08,20.0
115,2020-09-08,55.0
188,2020-09-08,20.0
82,2020-09-09,20.0
151,2020-09-09,20.0
175,2020-09-09,20.0
17,2020-09-10,20.0
18,2020-09-10,55.0
219,2020-09-10,55.0
249,2020-09-10,55.0
29,2020-09-11,20.0
152,2020-09-11,20.0
220,2020-09-11,20.0
104,2020-09-12,55.0
117,2020-09-12,55.0
118,2020-09-12,55.0
176,2020-09-12,20.0
54,2020-09-13,55.0
85,2020-09-13,20.0
119,2020-09-13,55.0
120,2020-09-13,20.0
177,2020-09-13,55.0
190,2020-09-13,55.0
207,2020-09-13,55.0
221,2020-09-13,55.0
222,2020-09-13,55.0
251,2020-09-13,20.0
107,2020-09-14,55.0
121,2020-09-14,20.0
153,2020-09-14,20.0
178,2020-09-14,20.0
179,2020-09-14,55.0
252,2020-09-14,20.0
33,2020-09-15,55.0
55,2020-09-15,20.0
56,2020-09-15,55.0
72,2020-09-15,55.0
191,2020-09-15,20.0
192,2020-09-15,55.0
208,2020-09-15,20.0
224,2020-09-15,55.0
35,2020-09-16,20.0
123,2020-09-16,55.0
154,2020-09-16,20.0
180,2020-09-16,20.0
194,2020-09-16,20.0
20,2020-09-17,20.0
36,2020-09-17,55.0
124,2020-09-17,55.0
136,2020-09-17,20.0
137,2020-09-17,20.0
155,2020-09-17,55.0
156,2020-09-17,20.0
157,2020-09-17,20.0
226,2020-09-17,55.0
5,2020-09-18,20.0
38,2020-09-18,55.0
88,2020-09-18,20.0
108,2020-09-18,20.0
138,2020-09-18,55.0
159,2020-09-18,55.0
227,2020-09-18,55.0
6,2020-09-19,20.0
109,2020-09-19,55.0
210,2020-09-19,55.0
228,2020-09-19,55.0
7,2020-09-20,20.0
21,2020-09-20,55.0
39,2020-09-20,20.0
73,2020-09-20,55.0
89,2020-09-20,55.0
140,2020-09-21,55.0
211,2020-09-21,20.0
254,2020-09-21,20.0
58,2020-09-22,55.0
90,2020-09-22,55.0
197,2020-09-22,55.0
9,2020-09-23,20.0
22,2020-09-23,55.0
230,2020-09-23,55.0
59,2020-09-24,55.0
60,2020-09-24,20.0
164,2020-09-24,55.0
231,2020-09-24,55.0
241,2020-09-24,20.0
10,2020-09-25,55.0
41,2020-09-25,20.0
74,2020-09-25,20.0
91,2020-09-25,20.0
111,2020-09-25,20.0
141,2020-09-25,20.0
142,2020-09-25,55.0
232,2020-09-25,55.0
242,2020-09-25,20.0
166,2020-09-26,20.0
198,2020-09-26,20.0
214,2020-09-26,20.0
215,2020-09-26,20.0
233,2020-09-26,55.0
256,2020-09-26,55.0
257,2020-09-26,55.0
24,2020-09-27,20.0
42,2020-09-27,20.0
143,2020-09-27,20.0
144,2020-09-27,20.0
168,2020-09-27,20.0
169,2020-09-27,55.0
244,2020-09-27,20.0
258,2020-09-27,55.0
259,2020-09-27,55.0
25,2020-09-28,20.0
61,2020-09-28,55.0
92,2020-09-28,20.0
93,2020-09-28,20.0
11,2020-09-29,55.0
26,2020-09-29,55.0
77,2020-09-29,55.0
95,2020-09-29,20.0
113,2020-09-29,55.0
145,2020-09-29,55.0
172,2020-09-29,55.0
2,2020-09-30,-5903.19
3,2020-09-30,-4153.65
4,2020-09-30,-3794.73
8,2020-09-30,-3794.73
15,2020-09-30,-1925.49
19,2020-09-30,-1925.49
30,2020-09-30,-1750.45
31,2020-09-30,-3249.08
32,2020-09-30,-3249.08
34,2020-09-30,-4663.66
37,2020-09-30,-3982.5
40,2020-09-30,-4484.68
43,2020-09-30,-3249.08
44,2020-09-30,55.0
45,2020-09-30,55.0
49,2020-09-30,-1925.49
51,2020-09-30,-1925.49
53,2020-09-30,-1925.49
